year	dead	missing	deadmissing	survivors	lat	lon	route
2018	2		2		34.434549000000	 18.074280000000	
2018	3		3		-4.976938000000	 8.615293000000	
2018	2		2		34.501136423278	 -6.480526609766	
2018	1		1		32.057701900000	 -112.143021500000	Central America to US
2018	1		1		14.636498000000	 24.913685000000	
2018	1		1		36.224812500000	 36.502312500000	
2018	2		2		14.389110000000	 24.526343000000	
2018	1		1		14.545869000000	 24.911194000000	
2018	1		1		14.585691000000	 24.856379000000	
2018	1	1	2	66	36.689162302075	 -2.213042010742	Western Mediterranean
2018	6	1	7	79	13.532852197015	 -16.682755919141	Western African
2018	1		1		0.814038400000	 -77.664037300000	
2018	1		1		31.786126100000	 -111.848343600000	Central America to US
2018	1	10	11	3	35.861086013215	 -5.167400566797	Western Mediterranean
2018	9		9	4	37.843816253407	 27.197843613281	Eastern Mediterranean
2018	1		1		36.152215000000	 12.953846000000	
2018	1		1		44.059039000000	 9.511606000000	
2018	1		1		24.807494638807	 -107.408366459000	
2018	3		3	14	7.188704860106	 -72.883729153442	
2018	1		1		32.087759600000	 -112.905880200000	Central America to US
2018	1		1		21.733862000000	 23.620714000000	
2018	1		1		36.104543591175	 30.033897823613	Eastern Mediterranean
2018	1		1		36.153127985126	 -6.069267257422	Western Mediterranean
2018	1		1		31.969853700000	 -111.427588800000	Central America to US
2018	1		1		25.449288300000	 -102.174707700000	
2018	1		1		14.129459000000	 26.085045000000	
2018	1		1		24.974334000000	 20.558616000000	
2018	2		2		27.103538000000	 19.635357000000	
2018	1		1		-8.002778000000	 12.639167000000	
2018	1		1		19.409854604918	 -98.094324519080	Central America to US
2018	1		1		31.689844600000	 -111.165268700000	Central America to US
2018	1		1		31.382007000000	 -110.076391000000	Central America to US
2018	2		2		14.133983000000	 25.038424000000	
2018	1		1		-8.002778000000	 12.639167000000	
2018	2		2		-5.653611000000	 10.487500000000	
2018	1		1		23.127888900000	 -101.113615300000	
2018	1		1		14.295703000000	 26.997655000000	
2018	1		1		34.434549000000	 18.074280000000	
2018	1		1		1.516667000000	 12.483333000000	
2018	1		1		32.393510600000	 -112.848571900000	Central America to US
2018	1		1		44.696042000000	 9.949495000000	
2018	1		1		8.988333000000	 13.805278000000	
2018	2		2		-3.075278000000	 14.063889000000	
2018	1		1		35.954302109932	 36.213616046310	
2018	5		5	15	28.008390523867	 61.442049867502	
2018	1		1		32.057701900000	 -112.143021500000	Central America to US
2018	1		1		14.170818000000	 25.259769000000	
2018	3		3		39.466646000000	 8.366220000000	
2018	1		1		1.516667000000	 12.483333000000	
2018	1		1		35.950863086162	 36.284708065714	
2018	2		2		44.974449704770	 19.920842263477	
2018	38		38		27.817448700000	 -99.012892600000	Central America to US
2018	1		1		31.934973186308	 -112.840707577590	Central America to US
2018	1		1		7.818634000000	 -72.450832000000	
2018	2		2		22.659192000000	 23.092959000000	
2018	1		1		20.386066000000	 29.625085000000	
2018	1		1		-4.283333000000	 11.183333000000	
2018	1		1		26.154179363538	 -98.178919002675	Central America to US
2018	1		1		23.823002000000	 21.143170000000	
2018	1		1		44.059039000000	 9.511606000000	
2018	2		2		-5.653611000000	 10.487500000000	
2018	1		1	2	35.839071004483	 -5.940122119141	Western Mediterranean
2018	1		1		31.583636465275	 -106.226848566690	Central America to US
2018	1		1		32.124401300000	 -111.722357500000	Central America to US
2018	1		1		31.983870900000	 -112.821941900000	Central America to US
2018	3		3		29.801950923564	 24.172143055078	
2018	2		2		13.911151000000	 25.607538000000	
2018	1		1		39.065407000000	 3.536064000000	
2018	2		2		20.360782000000	 29.129900000000	
2018	1		1		42.396130000000	 -0.310591000000	
2018	1		1		14.025968000000	 31.723048000000	
2018	1		1		1.516667000000	 12.483333000000	
2018	6		6	10	39.253815876194	 26.570164099609	Eastern Mediterranean
2018	1		1		40.914511355632	 26.260509666650	
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		36.152215000000	 12.953846000000	
2018	2		2		31.378376000000	 21.818949000000	
2018	6		6		16.583541937366	 42.850998310625	
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		34.434549000000	 18.074280000000	
2018	3		3		39.443588000000	 15.580140000000	
2018	1		1		39.569408000000	 5.321172000000	
2018	1		1		-6.266667000000	 13.450000000000	
2018	2		2		36.037415054876	 36.381528766656	
2018	3		3		24.135751000000	 21.452060000000	
2018	1		1		40.882634000000	 0.345906000000	
2018	1		1		27.018368739267	 -98.326540369141	Central America to US
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		27.103538000000	 19.635357000000	
2018	2		2		32.871782897208	 13.416166775391	Central Mediterranean
2018	1		1	2	32.676980622590	 -115.375604373970	Central America to US
2018	1		1		34.434549000000	 18.074280000000	
2018	1		1		42.329444000000	 2.500000000000	
2018		10	10	32	35.535640003676	 -4.027877171094	Western Mediterranean
2018	1		1		27.499223816780	 -99.507652403705	Central America to US
2018	1		1	1	26.296039752680	 -98.565006291016	Central America to US
2018	1		1		25.853161000000	 14.222440000000	
2018	1		1		32.701345085630	 -115.252737394130	Central America to US
2018	1		1		31.852934300000	 -112.728750500000	Central America to US
2018		1	1		7.183340000000	 -72.883300000000	
2018	1		1		42.329444000000	 2.500000000000	
2018	1		1		7.985137000000	 16.967643000000	
2018	1		1		32.377021100000	 -113.165430700000	Central America to US
2018	1		1		32.377021100000	 -113.165430700000	Central America to US
2018	1		1		41.076758001353	 22.239659765625	
2018	2		2		24.890891000000	 21.053344000000	
2018	1		1		47.417650000000	 6.770377000000	
2018	1		1		26.693147000000	 22.396611000000	
2018	3		3		36.008703898861	 36.375425242882	
2018	1		1	2	27.591228418645	 -99.405928364844	Central America to US
2018	1		1		32.025035700000	 -111.326864900000	Central America to US
2018	1		1		23.441843000000	 21.983583000000	
2018	1		1		13.730700000000	 24.740071000000	
2018	1		1	1	27.135738507782	 -98.646765906641	Central America to US
2018	1		1		27.604615841947	 -99.399061909766	Central America to US
2018	1		1		32.674465067664	 -115.631283866800	Central America to US
2018	1		1		32.388181600000	 -115.225726400000	
2018	1		1		22.326002000000	 23.648314000000	
2018	2		2		27.672666000000	 21.943709000000	
2018	2		2		27.103538000000	 19.635357000000	
2018	2		2		27.672666000000	 21.943709000000	
2018	2		2		39.569408000000	 5.321172000000	
2018	7		7		39.569408000000	 5.321172000000	
2018	1		1		28.697425359808	 -100.510825480810	Central America to US
2018		3	3	10	36.827365026355	 2.019972303906	Western Mediterranean
2018	2		2		40.871091800000	 26.047733822656	
2018	2	2	4	5	41.326511291792	 26.509713432910	
2018	2		2		32.807168437915	 13.553495876953	Central Mediterranean
2018	1		1		25.420564220696	 -101.016036964530	Central America to US
2018	3	2	5	160	13.208862145310	 47.032619421875	Horn Africa to Yemen
2018	1		1		28.261653600000	 -99.809398600000	Central America to US
2018	2		2		34.434549000000	 18.074280000000	
2018	19	25	44	103	35.744546449902	 34.038251470313	Eastern Mediterranean
2018	1		1		35.211825542268	 -2.929643536523	
2018	1		1		31.459629000000	 -110.089668000000	Central America to US
2018	1		1		22.317084000000	 22.143669000000	
2018	2		2		39.065407000000	 3.536064000000	
2018	1		1	164	34.372923829775	 14.267898900000	Central Mediterranean
2018	2		2	1	34.807049948548	 14.355789525000	Central Mediterranean
2018	2		2		14.312175000000	 27.014784000000	
2018	2		2		27.672666000000	 21.943709000000	
2018	8		8	90	32.870128661262	 12.191524254297	
2018	2		2		19.405237147755	 5.753553025781	
2018	1		1		27.672666000000	 21.943709000000	
2018		17	17	18	33.064676173785	 12.496213994531	Central Mediterranean
2018	1		1	3	27.622260401107	 -99.549437275977	Central America to US
2018	1		1		31.523634400000	 -111.563820100000	Central America to US
2018	1		1		31.446657800000	 -110.371313200000	Central America to US
2018	1		1		22.394775000000	 23.467103000000	
2018	1		1		14.282182000000	 27.540416000000	
2018	1		1		7.967111000000	 16.946465000000	
2018	1		1		7.972810000000	 16.985362000000	
2018	1		1		42.396130000000	 -0.310591000000	
2018	4		4		33.259416655075	 12.356319176172	Central Mediterranean
2018	1		1		8.683377435495	 -77.347311625781	
2018	1		1		8.007654000000	 16.993078000000	
2018	1		1		25.519017269300	 -103.436584432260	
2018	1		1		7.985137000000	 16.967643000000	
2018	1		1		7.985137000000	 16.967643000000	
2018	2		2		16.010267000000	 27.112849000000	
2018	1		1		15.071861000000	 27.062788000000	
2018	1		1		41.845284000000	 9.573928000000	
2018	1		1		27.103538000000	 19.635357000000	
2018	1		1		36.037065773178	 36.380504869171	
2018	1		1		26.412880585183	 -99.033961643408	Central America to US
2018	1		1		1.266667000000	 10.616667000000	
2018	1		1		32.448212000000	 -111.699247000000	Central America to US
2018	1		1		14.025968000000	 31.723048000000	
2018	1		1		32.057701900000	 -112.143021500000	Central America to US
2018	1		1		32.674607769798	 -116.275016429640	Central America to US
2018	1		1		31.898889970669	 -112.057105228130	Central America to US
2018	1		1		22.479841000000	 22.976271000000	
2018	1		1		27.103538000000	 19.635357000000	
2018	2		2		3.384082000000	 6.455027000000	
2018	1		1		-1.616667000000	 6.666667000000	
2018	1		1		36.003732194029	 36.369817650125	
2018	1		1		32.675613511523	 -115.611459908300	Central America to US
2018	1		1		32.705543656028	 -115.161449272460	Central America to US
2018	1		1		13.207711000000	 24.454284000000	
2018	1		1		5.690257000000	 22.141320000000	
2018	2		2		1.133333000000	 8.983333000000	
2018	1		1		2.605000000000	 6.497222000000	
2018	1		1		31.353453000000	 -109.651615600000	
2018	1		1		31.725322100000	 -112.005521300000	Central America to US
2018	1		1		18.735823585912	 -97.411824347932	
2018	1		1		44.809359680245	 15.874422444489	Western Balkans
2018	9		9		32.786952053043	 13.675468269531	Central Mediterranean
2018	1		1		-16.577500000000	 13.453056000000	
2018	1		1		2.605000000000	 6.497222000000	
2018	1		1		-4.283333000000	 11.183333000000	
2018	1		1		31.967683100000	 -113.013308300000	
2018	1		1		27.103538000000	 19.635357000000	
2018	1		1		-5.666667000000	 11.316667000000	
2018	1		1		-5.016667000000	 7.683333000000	
2018	3		3		-5.016667000000	 7.683333000000	
2018	1		1		-0.050000000000	 16.266667000000	
2018	2		2		-5.283333000000	 6.816667000000	
2018	1		1		-4.033333000000	 5.316667000000	
2018	6		6	125	33.548959470348	 12.784844159375	Central Mediterranean
2018	1		1		28.712361755412	 -100.508497285710	Central America to US
2018	1		1		35.881069915197	 -5.815255115625	Western Mediterranean
2018	1		1		0.192065000000	 -100.881201000000	
2018	1		1		-1.535278000000	 12.357222000000	
2018	1		1		-1.535278000000	 12.357222000000	
2018	1		1		38.440870000000	 44.667972000000	
2018		114	114	16	32.976424176769	 14.449173314062	Central Mediterranean
2018	11	8	19	25	1.368073391215	 104.393458772270	
2018	1		1		27.508628000157	 -99.526230117281	Central America to US
2018	1		1		23.823002000000	 21.143170000000	
2018	1		1		32.706321562181	 -115.991433417970	Central America to US
2018	1		1		23.823002000000	 21.143170000000	
2018	2		2		14.025968000000	 31.723048000000	
2018	1		1		31.378376000000	 21.818949000000	
2018	6		6		39.569408000000	 5.321172000000	
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		32.057499000000	 -111.666072500000	Central America to US
2018	3	101	104	16	33.201475232466	 13.188591717969	Central Mediterranean
2018	1		1	1	27.200119062524	 -98.215582532813	Central America to US
2018	1		1		42.778280000000	 0.487983000000	
2018	1		1		36.576635771960	 36.583788674826	
2018	3		3	7	40.878451475853	 25.697494104492	
2018	1		1		26.292038352495	 -98.564319645508	Central America to US
2018	1		1		26.224699562150	 -98.445427845508	Central America to US
2018	1		1		26.375981300000	 -98.143649700000	Central America to US
2018	1		1		31.440889700000	 -111.326268000000	Central America to US
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		32.045696116532	 -110.076667294170	Central America to US
2018	1		1		32.028451900000	 -110.075742400000	Central America to US
2018	1		1		31.771801900000	 -111.924265100000	Central America to US
2018	1		1		32.021384700000	 -111.783319900000	Central America to US
2018	1		1		14.320411000000	 27.053928000000	
2018	1		1		35.440559000000	 13.966799000000	
2018	1		1		27.916851000000	 20.610678000000	
2018	1		1		34.434549000000	 18.074280000000	
2018	1		1		46.151241000000	 14.995463000000	Western Balkans
2018	2		2	17	41.659556367975	 22.204903170508	
2018	1		1		28.642264135393	 -100.330563425780	Central America to US
2018	2		2		12.480116000000	 22.692586000000	
2018		4	4	97	33.255516970248	 12.537412725000	Central Mediterranean
2018	8		8		32.812841133477	 12.894163513184	Central Mediterranean
2018	1		1		32.561705900000	 -111.958059400000	Central America to US
2018	2		2		-1.535278000000	 12.357222000000	
2018	2		2		18.005633000000	 23.987799000000	
2018	5		5		42.018769000000	 9.402564000000	
2018	2		2		27.103538000000	 19.635357000000	
2018	1		1		-2.366667000000	 12.250000000000	
2018	1		1		-8.002778000000	 12.639167000000	
2018	1		1		26.070579275247	 -98.230603840234	Central America to US
2018	1		1		27.014083900000	 -98.292033500000	Central America to US
2018	1		1		27.151535200000	 -98.447048900000	Central America to US
2018	1		1		17.683380000000	 23.370165000000	
2018	2		2		38.654860000000	 3.553899000000	
2018	2		2		-2.413660000000	 13.574530000000	
2018	1		1		36.490566676243	 36.549456399435	
2018	1		1		27.263759500000	 -98.395306300000	Central America to US
2018	1		1		27.244542600000	 -97.860597800000	Central America to US
2018	2		2		22.792007000000	 23.095196000000	
2018	2		2		22.374041000000	 22.765384000000	
2018	2		2		14.602296000000	 25.500028000000	
2018	3		3		15.774139000000	 24.540359000000	
2018	1		1		47.417650000000	 6.770377000000	
2018	1		1		-7.909603000000	 12.669425000000	
2018	26		26		32.805835345374	 12.879105078018	Central Mediterranean
2018	1		1		43.785532552199	 7.620155941107	Italy to France
2018	7		7		40.897774704222	 26.252355751245	
2018	1		1		32.163190400000	 -112.998958600000	Central America to US
2018	1		1		32.374557900000	 -111.753955600000	Central America to US
2018	1		1		31.756084800000	 -112.006341800000	Central America to US
2018	1		1		31.756084800000	 -112.006341800000	Central America to US
2018	2		2		14.375318000000	 27.093058000000	
2018	2		2		14.279231000000	 27.124841000000	
2018	1		1		20.297225000000	 31.986596000000	
2018	1		1	82	33.546891172275	 13.464128825000	Central Mediterranean
2018		50	50		32.906940206676	 13.713920417969	Central Mediterranean
2018	1		1		32.220275600000	 -112.782436200000	Central America to US
2018	1		1		13.379010000000	 24.973284000000	
2018	1		1		-8.002778000000	 12.639167000000	
2018	1		1		36.496184527901	 36.546557245811	
2018	1		1		50.865782100000	 4.292597500000	
2018	1		1		26.215844689693	 -98.450234364063	Central America to US
2018	6	95	101	5	32.953662000000	 12.875107000000	Central Mediterranean
2018		70	70	60	32.956951061555	 13.088341473828	Central Mediterranean
2018	1		1		31.953720300000	 -111.988076100000	Central America to US
2018	5		5	115	33.900182962029	 13.378376278125	Central Mediterranean
2018	1		1		28.928942802688	 -100.501049145220	Central America to US
2018	1		1		31.657587900000	 -111.096450300000	Central America to US
2018	1		1		27.181724700000	 -98.382741500000	Central America to US
2018	3		3		-11.433333000000	 14.450000000000	
2018	1		1		27.596676359375	 -99.537031043872	Central America to US
2018	5		5	9	28.573390388485	 -99.559687693054	Central America to US
2018	5	38	43	4	36.475227818626	 -2.230208148437	Western Mediterranean
2018	1		1	523	33.909919705504	 12.888975225000	Central Mediterranean
2018	1		1		32.458090100000	 -113.163995800000	Central America to US
2018	3		3		-8.065700000000	 12.639167000000	
2018	1		1		35.981050661851	 36.332787221484	
2018	12		12	15	-15.295060959251	 34.442272972266	
2018	1		1		27.246999500000	 -98.431243700000	Central America to US
2018	1		1		14.665826000000	 25.860996000000	
2018	1		1		34.434549000000	 18.074280000000	
2018	2		2		27.672666000000	 21.943709000000	
2018	3		3		27.103538000000	 19.635357000000	
2018	1		1		36.002631757006	 36.368229201871	
2018	4		4		36.010331867945	 -5.441475625000	Western Mediterranean
2018	1		1		32.033764900000	 -112.913721700000	Central America to US
2018	1		1		45.190030824205	 15.788108441402	Western Balkans
2018	1		1	11	36.008665545045	 -5.398903603516	Western Mediterranean
